id;colour wine;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
2943;white;7,2;0,31;0,35;7,2;0,046;45;178;0,9955;3,14;0,53;9.7;5
2944;white;7,2;0,31;0,35;7,2;0,046;45;178;0,9955;3,14;0,53;9.7;5
2945;white;8;0,3;0,49;9,4;0,046;47;188;0,9964;3,14;0,48;10;5,786
2946;white;7;0,34;0,66;15,1;0,046;42.219.182.246.542;164.229.118.167.055;0,9979;NA;0,5;8.9;6,134
2947;white;6;0,34;0,66;15,9;0,046;26;164;0,9979;3,14;0,5;8.8;6,324
2948;white;6;0,34;0,66;15,9;0,046;26;164;0,9979;3,14;0,5;8.8;6,324
2949;white;6,6;0,19;0,41;8,9;0,046;51;169;0,9954;3,14;0,57;9.8;6,324
2950;white;6,5;0,22;0,31;3,9;0,046;17;106;0,99098;3,15;0,31;11.5;5
2951;white;6,5;0,23;0,25;17,3;0,046;15;110;0,99828;3,15;0,42;9.2;6
2952;white;6,5;0,23;0,25;17,3;0,046;15;110;0,99828;3,15;0,42;9.2;6
2953;white;7,5;0,21;0,29;1,5;0,046;35;107;0,99123;3,15;0,45;11.3;6
2954;white;6,6;NA;0,4;8,1;0,046;68;170;0,99494;3,15;0,5;953.333.333.333.333;6
2955;white;6,6;NA;0,4;8,1;0,046;68;170;0,99494;3,15;0,5;953.333.333.333.333;6
2956;white;6,6;0,34;0,4;8,1;0,046;68;170;0,99494;3,15;NA;NA;6
2957;white;6,5;0,43;0,31;3,6;0,046;19;143;0,99022;NA;0,34;12;8
2958;white;7,6;0,38;0,2;3,4;0,046;9;116;0,9944;3,15;0,41;9.4;5,786
2959;white;7,6;0,38;0,2;3,4;0,046;9;116;0,9944;3,15;0,41;9.4;5,786
2960;white;7;0,34;0,66;NA;0,046;42.262.799.497.604;164.569.178.646.571;0,9979;3,15;0,5;8.9;6,134
2961;white;6;0,39;0,17;12;0,046;65;246;0,9976;3,15;0,38;9;6,324
2962;white;6,5;0,4;0,31;3,5;0,046;22;147;0,99024;3,15;0,31;12;7,456
2963;white;7,2;0,29;0,2;7,7;0,046;NA;174;0,99582;3,16;0,52;9.5;5
2964;white;6,2;0,27;0,26;12,1;0,046;43;127;0,9951;3,16;0,37;10.8;6
2965;white;7,7;0,43;0,28;4,5;0,046;33;102;0,9918;3,16;0,56;12.2;7
2966;white;6,2;0,29;0,26;13,1;0,046;55;204;0,99745;3,16;0,41;9.6;6,324
2967;white;7,5;0,26;0,59;11,8;0,046;58;164;0,99814;3,17;0,46;8.9;NA
2968;white;7,2;0,27;0,28;15,2;0,046;6;41;0,99665;3,17;0,39;10.9;6
2969;white;7,2;0,27;0,28;15,2;0,046;6;41;0,99665;3,17;0,39;10.9;6
2970;white;6,4;0,26;0,25;10,7;0,046;66;179;0,99606;3,17;0,55;9.9;6
2971;white;6,4;0,31;0,26;13,2;0,046;57;205;0,9975;3,17;0,41;9.6;5,786
2972;white;6,6;0,62;0,2;8,7;NA;81;224;0,99605;3,17;0,44;9.3;5,786
2973;white;7,5;0,17;0,44;11,3;0,046;65;146;0,997;3,17;0,45;10;6,324
2974;white;6,2;0,3;0,26;NA;0,046;57;206;0,99775;3,17;0,43;9.5;NA
2975;white;9,8;0,31;0,49;15,4;0,046;13;119;10,004;3,18;0,45;9.5;5,786
2976;white;6,5;0,19;0,28;1,4;0,046;22;90;0,99038;3,18;0,51;11.7;7,456
2977;white;6,2;0,25;0,54;7;0,046;58;176;0,99454;3,19;0,7;10.4;5
2978;white;6,2;0,25;0,54;7;0,046;58;176;0,99454;3,19;0,7;10.4;5
2979;white;6,2;0,25;0,54;7;0,046;58;176;0,99454;3,19;0,7;10.4;5
2980;white;6,2;0,25;0,54;7;0,046;58;176;0,99454;3,19;0,7;10.4;5
2981;white;6,5;0,24;0,24;1,6;0,046;15;60;0,9928;3,19;0,39;9.8;5,786
2982;white;6,8;0,31;0,42;6,9;0,046;50;173;0,9958;3,19;0,46;9;5,786
2983;white;6,8;0,26;NA;7,5;0,046;45;179;0,99583;3,2;0,49;9.3;5
2984;white;6,8;0,26;0,44;8,2;0,046;52;183;0,99584;3,2;0,51;9.4;5
2985;white;6,8;0,26;0,44;8,2;0,046;52;183;0,99584;3,2;0,51;9.4;5
2986;white;6,8;0,16;0,29;10,4;0,046;59;143;0,99518;3,2;0,4;10.8;6
2987;white;5,9;0,22;0,38;1,3;0,046;24;90;0,99232;3,2;0,47;10;6
2988;white;7,8;0,24;0,18;6,7;0,046;33;160;0,9963;3,2;0,56;9.8;6,567
2989;white;7,1;0,25;NA;1,6;0,046;50;181;0,9925;3,2;0,42;11;7,456
2990;white;6,4;0,22;0,3;11,2;0,046;53;149;0,99479;3,21;0,34;10.8;5
2991;white;5,6;0,34;0,25;2,5;0,046;47;182;0,99093;NA;0,4;11.3;5
2992;white;5,5;0,24;0,45;1,7;0,046;22;113;0,99224;3,22;0,48;10;5
2993;white;6,6;0,21;0,34;5,6;0,046;30;140;NA;3,22;0,38;11;5
2994;white;6,1;0,21;0,19;1,4;0,046;51;131;0,99184;3,22;0,39;10.5;5
2995;white;6;0,19;0,29;1,2;0,046;29;92;0,99033;3,22;0,53;11.3;6
2996;white;7,5;0,42;0,14;10,7;0,046;18;95;0,9959;3,22;0,33;10.7;5,786
2997;white;5,1;NA;NA;NA;0,046;42.568.120.255.038;166.949.602.003.184;0,9934;NA;0,51;10.3;6,134
2998;white;6,6;0,32;0,22;16,7;0,046;38;133;0,9979;3,22;0,67;NA;6,875
2999;white;6,6;0,32;0,22;16,7;0,046;38;133;0,9979;3,22;0,67;10.4;6,875
3000;white;8,7;0,15;0,3;1,6;0,046;29;130;0,9942;3,22;0,38;9.8;6,875
3001;white;5,9;0,36;0,04;5,7;0,046;21;87;0,9934;3,22;0,51;10.2;5,67
3002;white;7,8;0,28;0,31;2,1;0,046;28;208;0,99434;3,23;0,64;9.8;5
3003;white;7,8;0,28;0,31;2,1;0,046;28;208;0,99434;3,23;0,64;9.8;5
3004;white;5,9;0,23;0,28;8,6;0,046;37;142;0,99432;3,23;0,53;10.6;6
3005;white;5,9;0,26;0,29;5,4;0,046;34;116;0,99224;3,24;0,41;11.4;6
3006;white;6,3;0,48;0,04;1,1;0,046;408.847.753.185.782;148.259.959.758.551;0,9928;3,24;0,36;9.7;6,134
3007;white;7,1;0,36;0,56;NA;0,046;25;102;0,9923;3,24;0,33;10.5;6,324
3008;white;6,4;0,27;0,49;7,3;0,046;53;206;0,9956;3,24;0,43;9.2;6,567
3009;white;6,4;0,27;0,49;7,3;0,046;53;206;0,9956;3,24;0,43;9.2;6,567
3010;white;6,3;0,48;NA;1,1;0,046;30;99;0,9928;3,24;0,36;9.6;6,14
3011;white;6,3;0,48;0,04;1,1;0,046;408.847.753.185.782;148.259.959.758.551;0,9928;3,24;0,36;9.7;6,25
3012;white;6,5;0,27;0,19;4,2;0,046;6;114;0,9955;3,25;0,35;8.6;4
3013;white;6,2;0,29;0,29;5,6;0,046;35;NA;NA;3,25;0,51;105.333.333.333.333;5
3014;white;8;0,25;NA;-7;0,046;421.348.759.221.999;150.077.162.977.867;0,9955;3,25;0,5;10.5;6,134
3015;white;7,2;0,21;0,34;1,1;0,046;25;80;0,992;3,25;0,4;11.3;6,324
3016;white;7;0,25;0,32;9;0,046;56;245;0,9955;3,25;0,5;NA;6,14
3017;white;8;0,25;0,32;-7;0,046;421.348.759.221.999;150.077.162.977.867;0,9955;3,25;NA;10.5;6,25
3018;white;6,3;0,2;0,26;12,7;0,046;60;143;0,99526;3,26;0,35;10.8;6
3019;white;7;0,21;0,31;6;0,046;29;108;0,9939;3,26;0,5;10.8;6,567
3020;white;6,8;0,21;0,36;18,1;0,046;32;133;1;3,27;0,48;8.8;5
3021;white;6,8;0,21;0,36;18,1;0,046;32;133;1;3,27;0,48;8.8;5
3022;white;6,8;0,21;0,36;18,1;0,046;32;133;1;3,27;0,48;8.8;5
3023;white;6,8;0,16;0,18;1,8;0,046;31;114;NA;3,27;0,55;10.8;6
3024;white;6;0,28;0,27;4,1;0,046;50;147;0,99126;3,27;0,56;11.6;6
3025;white;6,9;0,24;0,33;12,5;0,046;47;153;0,9983;3,28;NA;9.6;6,324
3026;white;6,8;0,24;0,31;18,3;0,046;40;142;1;3,3;0,41;8.7;5,786
3027;NA;6,8;NA;0,31;18,3;0,046;40;142;1;3,3;0,41;8.7;5,786
3028;white;6,8;0,22;0,29;8,9;0,046;82;188;0,9955;3,3;0,44;10.3;6,567
3029;white;5,6;0,35;0,14;5;NA;48;198;0,9937;3,3;0,71;10.3;5,67
3030;white;5,8;0,335;0,14;5,8;0,046;49;197;0,9937;3,3;0,71;10.3;5,67
3031;white;5,8;0,23;0,31;4,5;0,046;42;124;0,99324;3,31;0,64;10.8;6
3032;white;6,1;0,3;0,56;2,5;0,046;426.989.720.082.239;167.969.783.441.732;0,9924;3,31;0,57;10.9;6,134
3033;white;6,1;0,3;0,56;2,7;NA;46;184;0,9924;3,31;0,57;10.9;6,324
3034;white;NA;0,5;0,38;7,5;0,046;26;175;0,99662;3,32;0,54;9.6;5
3035;white;7,2;0,24;0,41;17,9;0,046;440.947.240.422.077;17.885.171.878.625;0,9998;3,32;0,39;8.8;6,134
3036;white;7,2;0,24;0,41;NA;0,046;44.152.880.376.957;179.305.132.758.938;0,9998;3,32;0,39;8.11;NA
3037;white;6,7;0,18;0,19;4,7;0,046;57;161;0,9946;3,32;0,66;10.5;6,567
3038;white;7,1;0,24;0,41;17,8;0,046;39;145;0,9998;3,32;0,39;8.7;NA
3039;white;7,1;0,24;0,41;17,8;0,046;39;145;NA;3,32;0,39;8.7;5,67
3040;white;6,7;0,23;0,31;2,1;0,046;30;96;0,9926;3,33;0,64;10.7;8
3041;white;6,7;0,23;0,31;2,1;0,046;30;96;0,9926;3,33;0,64;10.7;NA
3042;white;6,8;0,25;0,38;8,1;0,046;24;155;0,9956;3,33;0,59;10.2;6,324
3043;white;7,3;0,18;0,65;1,4;0,046;28;157;0,9946;3,33;0,62;9.4;6,324
3044;white;7,3;0,18;0,65;1,4;0,046;28;157;0,9946;3,33;0,62;9.4;6,324
3045;white;6,7;0,13;0,28;1,2;0,046;35;140;0,9927;3,33;0,33;10.1;7,123
3046;white;6,7;0,23;0,31;2,2;0,046;481.075.788.061.704;158.759.356.136.821;0,9926;3,33;0,64;10.8;6,25
3047;white;6,8;0,23;0,31;2,2;0,046;418.993.224.054.208;161.735.341.317.269;0,9926;3,33;0,64;10.8;6,25
3048;white;6,8;0,27;0,29;4,6;0,046;6;88;0,99458;3,34;0,48;10.6;4
3049;white;5,7;0,2;0,3;2,5;0,046;38;125;NA;3,34;0,5;9.9;6
3050;white;7,2;0,19;0,31;1,4;0,046;37;135;0,9939;3,34;0,57;10.2;7,456
3051;white;6,1;0,25;0,24;12,1;0,046;51;172;0,998;3,35;0,45;9.5;5,786
3052;red;6,4;0,39;0,33;3,3;NA;12;53;0,99294;3,36;0,62;12.2;6
3053;white;6,7;0,24;0,33;12,3;0,046;31;145;0,9983;3,36;0,4;9.5;5,786
3054;white;6,7;0,24;0,33;12,3;0,046;31;145;0,9983;3,36;0,4;9.5;5,786
3055;white;6,3;0,21;0,33;13,9;0,046;68;179;0,9971;3,36;0,5;10.4;6,324
3056;white;6,3;0,33;0,27;1,2;0,046;34;175;0,9934;3,37;0,54;9.4;6,324
3057;white;6,4;0,22;0,32;4,9;0,046;50;156;0,99316;3,38;0,55;11.2;6
3058;white;6,7;0,16;0,28;2,5;0,046;40;153;0,9921;3,38;0,51;11.4;7
3059;white;8,3;0,33;0,43;9,2;0,046;22;126;0,9982;3,38;0,47;9.3;5,786
3060;white;7,3;0,21;0,21;1,6;0,046;35;133;0,99466;3,38;0,46;10;6,875
3061;white;6,3;0,495;0,22;1,9;0,046;440.801.849.585.203;178.738.365.293.078;0,9929;3,39;0,54;10.5;6,134
3062;white;6,3;0,495;0,22;1,8;0,046;31;140;0,9929;3,39;0,54;10.4;6,324
3063;red;7,7;0,23;0,37;1,8;0,046;NA;60;0,9971;3,41;0,71;12.1;6
3064;white;6;0,27;0,27;1,6;0,046;32;113;0,9924;3,41;0,51;10.5;7,356
3065;white;6,6;0,25;0,3;1,6;0,046;32;134;0,993;3,42;NA;10.1;7,356
3066;white;6,5;0,21;0,28;1,4;0,046;26;66;0,99199;3,43;0,48;11.1;6,875
3067;white;6;0,34;0,29;6,1;0,046;29;134;0,99462;3,48;0,57;10.7;6
3068;white;6;0,34;0,29;6,1;0,046;29;134;0,99462;3,48;0,57;10.7;6
3069;red;5;0,4;0,5;4,3;0,046;29;80;0,9902;3,49;0,66;;6
3070;white;6;0,3;0,44;1,5;0,046;15;182;0,99455;3,5;0,52;10.4;5,786
3071;red;5,4;0,835;0,08;1,2;0,046;13;93;0,9924;3,57;0,85;13;7
3072;white;6,4;0,18;0,74;11,9;0,046;54;168;0,9978;3,58;0,68;10.1;5,786
3073;white;6,4;0,18;0,74;11,9;0,046;54;168;0,9978;3,58;0,68;10.1;5,786
3074;white;6,1;0,15;0,29;6,2;0,046;39;151;0,99471;3,6;0,44;10.6;6,875
3075;white;6,1;0,15;0,29;6,2;0,046;39;151;0,99471;3,6;0,44;10.6;6,875
3076;white;6,3;0,16;0,22;1,3;0,046;18;66;0,99307;3,61;0,55;10.3;6,875
3077;white;6,7;0,16;0,49;2,4;0,046;57;187;0,9952;3,62;NA;10.4;6,567
3078;white;5,9;0,26;0,24;2,4;NA;27;132;0,99234;3,63;0,73;11.3;5
3079;white;6,1;0,16;0,24;NA;0,046;17;77;0,99319;3,66;0,57;10.3;6,875
3080;white;NA;0,18;0,36;1,2;0,046;9;71;0,99199;3,7;0,68;10.9;7,456
3081;white;NA;0,31;0,3;10;0,046;49;212;0,9962;3,74;0,55;NA;6,567
3082;white;5,7;0,27;0,32;1,2;0,046;20;155;0,9934;3,8;0,41;10.2;6,875
3083;white;6,7;0,21;0,49;1,4;0,047;30;114;0,9914;2,92;0,42;10.8;7
3084;white;7,8;0,15;0,24;7,7;0,047;21;NA;0,9951;2,94;0,31;9.6;6,567
3085;white;7;0,29;0,49;3,8;0,047;37;136;0,9938;2,95;0,4;9.4;6,567
3086;white;7;0,29;0,49;3,8;0,047;37;136;0,9938;2,95;0,4;9.4;6,567
3087;white;5,7;0,2;NA;13,8;0,047;44;112;0,99837;2,97;0,66;8.8;6
3088;white;8,4;0,3;0,25;17,75;0,047;25;218;100,016;2,98;0,66;9.1;5
3089;white;7,5;0,23;0,68;11;0,047;37;133;0,9978;2,99;0,38;8.8;5,67
3090;white;7,5;0,23;0,68;11;0,047;37;133;0,9978;2,99;0,38;8.8;NA
3091;white;7,2;0,34;0,44;4,2;0,047;51;144;0,991;3,01;0,76;12.3;6,324
3092;white;7,6;0,35;0,46;14,7;0,047;33;151;0,99709;3,03;0,53;10.3;5
3093;white;NA;0,24;0,27;10,3;0,047;54;219;0,99742;3,04;0,45;8.8;5
3094;white;NA;0,34;0,54;16,3;0,047;44;181;0,9987;3,04;0,56;8.8;5,67
3095;white;7,3;0,26;0,53;12,7;0,047;60.5;164.5;0,9984;3,06;0,45;9.1;6
3096;NA;7,3;0,26;0,53;12,7;0,047;60.5;156;0,9984;3,06;0,45;9.1;6
3097;white;6,8;0,23;0,31;2,8;0,047;40;122;0,99126;3,06;0,64;10.9;7,456
3098;white;7,7;0,25;0,49;2,5;0,047;31;169;0,99252;3,07;0,57;10.6;NA
3099;white;6,8;0,14;NA;1,5;0,047;NA;117;0,99111;3,07;NA;11.1;6
3100;white;6,8;0,14;0,35;1,5;0,047;40;117;0,99111;3,07;0,72;11.1;6
3101;NA;7,3;0,25;0,27;3,8;0,047;16;79;0,99173;3,07;0,46;11.3;6
3102;NA;6,6;0,22;0,23;17,3;0,047;37;118;0,99906;3,08;0,46;8.8;6
3103;white;6,6;0,22;0,23;17,3;0,047;37;118;0,99906;3,08;0,46;8.8;6
3104;white;6,6;0,22;NA;17,3;0,047;37;118;0,99906;3,08;0,46;8.8;6
3105;white;6,6;NA;0,23;17,3;0,047;37;118;0,99906;3,08;0,46;8.8;6
3106;white;6,6;0,22;0,23;17,3;0,047;37;118;0,99906;3,08;0,46;8.8;6
3107;white;6,8;0,44;0,37;5,1;0,047;46;201;0,9938;3,08;0,65;10.5;4,65
3108;white;6,4;0,32;0,5;10,7;0,047;57;206;0,9968;3,08;0,6;9.4;5,67
3109;white;9,2;0,19;0,42;2;0,047;16;104;0,99517;3,09;0,66;10;4
3110;white;6,3;0,18;NA;5,6;0,047;45;147;0,99383;3,09;0,54;10;5
3111;white;5,8;0,33;0,2;16,05;0,047;26;166;0,9976;3,09;0,46;NA;5,786
3112;white;5,8;0,33;0,2;16,05;0,047;26;166;0,9976;3,09;0,46;8.9;5,786
3113;white;6,5;0,28;0,28;8,5;NA;435.713.170.294.638;174.770.993.032.056;0,9962;3,09;0,54;8.9;6,134
3114;white;6,5;0,28;0,28;8,5;0,047;54;210;0,9962;NA;0,54;8.9;4,65
3115;white;7,2;0,29;0,53;18,15;0,047;59;182;0,9992;3,09;0,52;9.6;5,67
3116;white;7,9;0,345;0,51;15,3;0,047;54;171;0,9987;3,09;NA;9.1;5,67
3117;white;7,9;0,345;0,51;15,3;0,047;54;171;0,9987;3,09;0,51;9.1;5,67
3118;white;6;0,28;0,24;17,8;0,047;42;111;NA;3,1;0,45;8.9;6
3119;white;6;0,28;0,24;17,8;0,047;42;111;0,99896;3,1;0,45;8.9;6
3120;white;6;0,28;0,24;17,8;0,047;42;111;0,99896;3,1;0,45;8.9;6
3121;NA;6;0,28;0,24;17,8;0,047;42;111;0,99896;3,1;0,45;8.9;6
3122;white;6,8;0,23;0,33;1,9;0,047;20;101;0,9914;3,1;0,46;11.1;6
3123;white;7,5;0,26;0,52;13,2;0,047;64;179;0,9982;3,1;0,46;9;5,786
3124;white;8,6;0,17;0,28;2,7;0,047;38;150;0,99365;3,1;0,56;10.8;6,875
3125;white;7,6;0,19;0,32;18,75;0,047;32;193;100,014;3,1;0,5;9.3;7,456
3126;white;6,8;0,26;0,22;7,7;0,047;57;210;0,9959;3,1;0,47;9;5,67
3127;white;6,4;0,38;0,24;7,2;0,047;NA;151;0,99604;3,11;NA;9.2;5
3128;white;6,4;0,38;0,24;7,2;0,047;41;151;0,99604;3,11;0,6;9.2;5
3129;white;6,2;0,26;0,2;8;0,047;35;111;0,99445;3,11;0,42;10.4;6
3130;white;6,8;0,19;NA;4,9;0,047;42;130;0,99283;3,12;0,56;11;6
3131;white;6,8;0,19;0,33;4,9;0,047;42;130;0,99283;3,12;0,56;11;6
3132;white;5,6;0,245;0,32;1,1;0,047;24;152;0,9927;3,12;0,42;9.3;6,324
3133;white;6,8;0,26;0,33;1,5;0,047;44;167;0,9928;3,12;0,44;10.5;6,324
3134;white;7,4;0,21;0,3;8,1;0,047;13;114;0,9941;3,12;0,35;10.5;6,875
3135;white;6,8;0,24;0,4;1,8;0,047;34;105;0,99;3,13;0,49;12.8;8
3136;white;7,4;0,26;0,31;7,6;0,047;52;NA;0,9962;3,13;0,45;8.9;6,324
3137;white;8,2;0,22;0,3;1,8;0,047;47;185;0,9933;3,13;0,5;10.2;6,324
3138;white;8,2;0,23;0,29;1,8;0,047;47;187;0,9933;3,13;0,5;10.2;6,324
3139;white;6,8;0,21;0,74;1,2;0,047;25;111;0,9916;3,13;0,41;10.7;6,567
3140;white;7,6;0,21;0,49;NA;0,047;20;130;0,99178;3,15;0,48;11.1;5
3141;white;6,6;0,32;0,36;8;0,047;57;168;0,9949;3,15;0,46;9.6;5
3142;white;6,4;0,21;0,28;5,9;0,047;29;101;0,99278;3,15;0,4;11;6
3143;white;6,4;0,21;0,28;5,9;0,047;29;101;0,99278;3,15;0,4;11;6
3144;white;6,9;0,27;0,41;1,7;0,047;6;134;0,9929;3,15;0,69;11.4;6,324
3145;red;10,3;0,27;0,56;1,4;0,047;3;8;0,99471;3,16;0,51;11.8;6
3146;white;6,9;0,17;0,3;2;0,047;13;117;0,99152;3,16;0,51;11.6;6
3147;white;6,6;0,26;0,52;8,2;0,047;52;191;0,99541;3,16;0,47;9.5;6
3148;white;6,8;0,27;0,3;13;0,047;69;160;0,99705;3,16;0,5;9.6;6
3149;white;6,8;0,27;0,3;13;0,047;69;160;0,99705;3,16;0,5;9.6;6
3150;white;6,8;0,27;0,3;13;0,047;69;160;0,99705;3,16;0,5;9.6;6
3151;white;6,8;0,27;0,3;13;0,047;69;160;0,99705;3,16;0,5;9.6;6
3152;white;6,9;0,17;0,25;1,6;0,047;34;132;0,9914;3,16;0,48;11.4;NA
3153;white;7,4;0,2;0,28;9,1;0,047;29;95;0,99532;3,16;0,47;9.8;7,456
3154;white;7,2;0,39;0,62;11;0,047;66;178;0,9976;3,16;0,5;8.7;5,67
3155;white;7,2;0,39;0,62;11;0,047;66;178;0,9976;3,16;0,5;8.7;5,67
3156;white;6,5;0,25;0,5;7,6;0,047;54;184;0,99572;3,17;0,45;9.2;5
3157;white;6,5;0,33;0,38;2,5;0,047;30;148;0,98964;3,17;0,43;12.7;6
3158;white;6,2;0,27;0,32;8,8;0,047;65;224;0,9961;3,17;0,47;8.9;5,786
3159;white;6,3;0,34;0,52;6,3;0,047;NA;186;0,99481;3,18;0,44;9.6;5
3160;white;7,2;0,26;0,4;6,3;0,047;52;172;0,99573;3,18;0,53;9.5;6
3161;white;5,1;0,165;0,22;5,7;0,047;42;146;NA;3,18;0,55;9.9;6
3162;white;NA;0,34;0,3;11,1;0,047;28;237;0,9981;3,18;0,49;NA;5,786
3163;white;6,4;0,24;0,5;NA;0,047;60;211;0,9966;NA;0,57;9.3;5,67
3164;white;6,3;0,27;0,37;7,9;0,047;58;215;0,99542;3,19;0,48;9.5;6
3165;white;6,2;0,26;0,37;7,1;0,047;54;NA;0,99523;3,19;0,48;9.5;6
3166;white;6,3;0,27;0,37;7,9;0,047;58;215;0,99542;3,19;0,48;9.5;6
3167;white;8,9;0,33;0,32;1,5;0,047;11;200;0,9954;3,19;0,46;9.4;5,786
3168;white;7,4;0,27;0,48;1,1;0,047;17;132;0,9914;3,19;0,49;11.6;6,14
3169;white;7;0,27;0,48;1,2;0,047;425.515.761.234.071;150.682.897.384.306;0,9914;3,19;0,49;11.7;6,25
3170;NA;6,6;0,26;0,46;6,9;0,047;NA;183;0,99594;3,2;0,45;9.3;5
3171;white;6,6;0,26;0,46;7,8;0,047;48;186;0,9958;3,2;0,54;9.1;5
3172;white;5,9;0,2;0,4;1,3;0,047;23;92;0,99232;3,2;0,45;10;6
3173;white;8;0,24;0,36;1,5;0,047;17;129;0,9948;3,2;0,54;10;6,324
3174;white;7,6;0,16;NA;NA;0,047;27;151;0,9937;3,2;0,53;10.1;6,875
3175;white;6,8;0,28;0,17;13,9;0,047;49;162;0,9983;3,21;0,51;9;6,324
3176;white;8,1;0,33;0,22;5,2;0,047;24;151;0,99527;3,22;0,47;10.3;5
3177;white;6,6;0,25;0,51;8;0,047;61;189;0,99604;3,22;0,49;NA;5
3178;white;6,6;0,25;0,51;8;0,047;61;189;0,99604;3,22;NA;9.2;5
3179;white;6,2;0,21;0,52;6,5;0,047;28;NA;0,99418;3,22;0,49;9.9;6
3180;white;7,7;0,24;0,31;1,3;0,047;NA;106;0,993;3,22;0,55;10.8;6,875
3181;white;7,5;0,305;0,38;1,4;0,047;30;95;0,99158;3,22;NA;11.5;7,456
3182;white;7;0,25;0,29;15,2;0,047;40;171;0,9982;3,22;0,45;NA;5,67
3183;white;8;0,24;0,48;6,8;0,047;13;134;0,99616;3,23;0,7;10;5
3184;white;8,2;0,31;0,43;7;0,047;18;87;0,99628;3,23;0,64;10.6;5
3185;white;9,4;0,26;0,53;1,2;0,047;25;109;0,9921;3,23;0,28;12.5;6,324
3186;white;6,8;0,23;0,4;1,6;0,047;5;133;0,993;3,23;0,7;11.4;6,324
3187;white;6,7;NA;0,49;8,3;0,047;54;191;0,9954;3,23;0,4;10.3;6,567
3188;white;7;0,27;0,32;6,8;0,047;47;193;0,9938;3,23;0,39;11.4;6,567
3189;white;6,8;0,475;0,33;3,95;0,047;16;81;0,98988;3,23;0,53;13.4;7,456
3190;white;6,3;0,34;0,28;14,7;0,047;49;198;0,9977;3,23;0,46;9.5;5,67
3191;white;NA;0,33;0,3;2,1;0,047;NA;147;0,9886;3,24;0,56;13.4;6
3192;white;7,1;0,49;0,22;2;0,047;146.5;307.5;NA;3,24;0,37;11;3,94
3193;white;7,8;0,22;0,26;9;0,047;38;132;0,997;3,25;0,53;10.2;6
3194;white;6,4;0,18;0,28;17,05;0,047;53;139;0,99724;3,25;0,35;10.5;6
3195;white;5,8;0,4;0,42;4,4;0,047;38.5;245;0,9937;3,25;0,57;9.6;6,324
3196;white;5,8;0,22;0,3;1,1;0,047;36;131;0,992;3,26;0,45;10.4;5
3197;white;6,8;0,14;0,18;1,4;0,047;30;90;0,99164;3,27;0,54;11.2;6
3198;white;6,8;0,14;0,18;1,4;0,047;30;90;0,99164;3,27;0,54;11.2;6
3199;white;6,2;0,18;0,49;4,5;0,047;17;90;0,9919;3,27;0,37;11.6;6,567
3200;white;6,4;0,24;0,32;14,9;0,047;54;162;0,9968;3,28;0,5;10.2;6,324
3201;white;7,4;0,2;0,29;1,7;0,047;16;100;0,99243;3,28;0,45;10.6;6,875
3202;white;7;0,24;0,24;1,8;0,047;29;91;0,99251;3,3;0,43;9.9;NA
3203;white;7,1;0,13;0,4;1,2;0,047;54;134;0,9932;3,3;0,97;9.8;7
3204;white;6,8;0,24;NA;2,7;0,047;64.5;218.5;0,9934;3,3;0,58;9.7;6,324
3205;white;5,2;0,25;0,23;1,4;0,047;20;77;0,99001;NA;0,62;11.4;5
3206;white;5,9;0,36;0,41;1,3;0,047;45;104;0,9917;3,33;0,51;10.6;6,324
3207;white;7,3;0,22;0,3;8,2;0,047;42;207;0,9966;3,33;0,46;9.5;6,14
3208;white;7,3;0,22;0,3;8,3;0,047;420.301.741.586.067;162.755.522.755.818;NA;3,33;0,46;9.6;6,25
3209;white;6,4;0,17;0,27;9,9;0,047;26;101;0,99596;3,34;0,5;9.9;6
3210;white;6,4;0,17;0,27;9,9;0,047;26;101;0,99596;3,34;0,5;9.9;6
3211;white;7,1;0,17;0,4;14,55;0,047;47;156;0,99945;3,34;0,78;9.1;6
3212;white;7,1;0,17;0,4;14,55;0,047;47;156;0,99945;3,34;0,78;9.1;6
3213;white;NA;0,17;0,4;14,55;0,047;47;156;0,99945;3,34;NA;9.1;6
3214;NA;7,1;0,18;0,39;15,25;0,047;45;158;0,99946;3,34;0,77;NA;6
3215;white;6,7;0,19;0,23;6,2;0,047;36;117;0,9945;NA;0,43;9.6;6,324
3216;white;6,9;0,23;0,38;8,3;0,047;47;162;0,9954;3,34;0,52;NA;7,356
3217;white;5,6;0,235;0,29;1,2;0,047;33;127;0,991;3,34;0,5;11;7,356
3218;white;6,1;0,14;0,25;1,3;0,047;37;NA;0,9925;3,35;0,46;10;6,324
3219;white;5,9;0,25;0,19;12,4;0,047;50;162;0,9973;3,35;0,38;9.5;5,67
3220;white;7,6;0,17;0,35;1,6;0,047;43;154;0,9934;NA;0,69;11.1;6,875
3221;red;7,7;0,96;0,2;2;0,047;15;60;0,9955;3,36;0,44;10.9;5,78
3222;red;7,7;0,96;0,2;2;0,047;15;60;0,9955;3,36;0,44;10.9;5,78
3223;white;7;0,16;NA;7,3;0,047;30;220;0,99622;3,38;0,58;10.1;6,875
3224;white;7;0,16;0,26;6,85;0,047;30;220;0,99622;3,38;0,58;10.1;6,875
3225;white;6,4;0,46;0,22;14,7;0,047;51;183;0,998275;3,39;0,6;10.5;5
