"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
33;"admin.";"single";"secondary";"no";303;"no";"no";"unknown";8;"may";149;1;-1;0;"unknown";"0"
24;"student";"single";"tertiary";"no";834;"no";"no";"cellular";9;"sep";679;1;-1;0;"unknown";"1"
36;"blue-collar";"married";"unknown";"no";1023;"yes";"no";"cellular";4;"feb";184;2;-1;0;"unknown";"0"
38;"management";"single";"tertiary";"no";83;"no";"yes";"telephone";15;"jul";32;7;-1;0;"unknown";"0"
46;"housemaid";"married";"tertiary";"no";184;"no";"no";"cellular";3;"jun";167;1;-1;0;"unknown";"0"
24;"blue-collar";"married";"secondary";"no";-254;"yes";"yes";"unknown";27;"may";290;2;-1;0;"unknown";"0"
38;"technician";"married";"tertiary";"no";-255;"yes";"yes";"cellular";24;"jul";63;1;-1;0;"unknown";"0"
43;"entrepreneur";"married";"tertiary";"no";903;"yes";"no";"cellular";7;"apr";197;1;-1;0;"unknown";"0"
33;"technician";"married";"secondary";"no";1021;"yes";"no";"unknown";3;"jun";361;3;-1;0;"unknown";"0"
38;"admin.";"married";"unknown";"no";4583;"yes";"no";"cellular";17;"nov";191;2;-1;0;"unknown";"0"
34;"management";"single";"tertiary";"no";13014;"no";"no";"cellular";12;"feb";637;1;183;1;"success";"1"
26;"admin.";"single";"secondary";"no";102;"no";"yes";"cellular";8;"jul";658;2;-1;0;"unknown";"1"
27;"management";"single";"tertiary";"no";12956;"yes";"no";"unknown";29;"may";789;3;-1;0;"unknown";"1"
54;"retired";"married";"secondary";"no";3846;"yes";"yes";"unknown";19;"jun";216;2;-1;0;"unknown";"0"
62;"management";"married";"tertiary";"no";0;"no";"no";"cellular";13;"oct";78;3;-1;0;"unknown";"0"
37;"housemaid";"married";"primary";"no";2410;"no";"no";"cellular";4;"aug";315;1;-1;0;"unknown";"0"
25;"unemployed";"married";"secondary";"no";157;"yes";"no";"cellular";28;"jul";33;31;-1;0;"unknown";"0"
38;"management";"married";"secondary";"no";3500;"yes";"no";"cellular";16;"jul";406;4;-1;0;"unknown";"0"
56;"unemployed";"divorced";"primary";"no";438;"no";"no";"unknown";20;"jun";139;2;-1;0;"unknown";"0"
52;"unemployed";"married";"secondary";"no";94;"no";"no";"cellular";10;"feb";153;1;92;13;"success";"1"
54;"admin.";"married";"unknown";"no";140;"no";"no";"telephone";27;"oct";521;2;-1;0;"unknown";"0"
59;"management";"divorced";"tertiary";"no";14;"no";"yes";"cellular";28;"jul";114;2;-1;0;"unknown";"0"
38;"admin.";"married";"secondary";"no";1839;"no";"no";"unknown";23;"may";63;2;-1;0;"unknown";"0"
30;"technician";"single";"secondary";"no";237;"yes";"no";"cellular";5;"may";39;1;-1;0;"unknown";"0"
30;"student";"single";"secondary";"no";25;"no";"no";"telephone";30;"apr";44;1;-1;0;"unknown";"0"
33;"blue-collar";"married";"primary";"no";80;"yes";"no";"cellular";18;"may";126;1;-1;0;"unknown";"0"
34;"management";"married";"tertiary";"no";557;"yes";"no";"cellular";29;"jan";354;1;197;1;"failure";"0"
66;"unknown";"divorced";"unknown";"no";1993;"yes";"no";"cellular";6;"jul";117;4;-1;0;"unknown";"0"
38;"technician";"married";"secondary";"no";525;"yes";"yes";"telephone";18;"may";15;7;178;1;"other";"0"
35;"technician";"single";"tertiary";"no";33;"no";"no";"cellular";29;"aug";300;2;-1;0;"unknown";"0"
31;"management";"married";"tertiary";"no";713;"yes";"no";"unknown";9;"may";1534;2;-1;0;"unknown";"0"
45;"blue-collar";"married";"unknown";"no";850;"no";"no";"cellular";19;"aug";211;2;-1;0;"unknown";"0"
62;"management";"married";"tertiary";"no";0;"no";"no";"cellular";3;"sep";299;1;-1;0;"unknown";"1"
52;"blue-collar";"married";"secondary";"no";262;"no";"no";"unknown";18;"jun";1062;4;-1;0;"unknown";"0"
24;"student";"single";"secondary";"no";1234;"no";"no";"telephone";26;"oct";280;2;97;3;"success";"0"
46;"admin.";"married";"secondary";"no";154;"no";"no";"cellular";22;"aug";58;2;-1;0;"unknown";"0"
57;"technician";"married";"primary";"no";1276;"yes";"no";"cellular";14;"jul";103;4;-1;0;"unknown";"0"
37;"blue-collar";"married";"primary";"no";95;"yes";"no";"cellular";5;"feb";415;2;272;2;"failure";"0"
56;"retired";"married";"secondary";"no";728;"no";"no";"cellular";18;"nov";163;2;110;15;"failure";"0"
43;"blue-collar";"married";"secondary";"yes";128;"yes";"no";"cellular";3;"feb";71;1;-1;0;"unknown";"0"
43;"management";"married";"tertiary";"no";348;"no";"yes";"cellular";15;"jul";88;3;-1;0;"unknown";"0"
40;"technician";"married";"secondary";"no";-396;"yes";"no";"unknown";26;"may";127;1;-1;0;"unknown";"0"
56;"technician";"divorced";"secondary";"no";397;"yes";"no";"unknown";8;"may";185;7;-1;0;"unknown";"0"
38;"technician";"married";"secondary";"no";275;"yes";"no";"cellular";3;"apr";277;2;333;1;"failure";"0"
33;"management";"divorced";"tertiary";"no";2695;"yes";"no";"cellular";12;"aug";711;3;-1;0;"unknown";"0"
37;"entrepreneur";"married";"unknown";"no";1134;"yes";"no";"unknown";9;"jun";142;3;-1;0;"unknown";"0"
83;"retired";"divorced";"primary";"no";20;"no";"no";"cellular";27;"nov";65;3;-1;0;"unknown";"0"
29;"technician";"married";"tertiary";"no";4557;"no";"no";"cellular";28;"jan";103;2;-1;0;"unknown";"0"
47;"technician";"married";"secondary";"no";3519;"no";"yes";"telephone";22;"may";152;1;-1;0;"unknown";"0"
39;"management";"married";"secondary";"no";794;"yes";"no";"cellular";4;"feb";71;1;243;3;"failure";"0"
48;"management";"married";"tertiary";"no";732;"no";"no";"cellular";13;"aug";255;1;-1;0;"unknown";"0"
27;"unemployed";"single";"primary";"no";799;"no";"no";"cellular";9;"feb";106;4;-1;0;"unknown";"0"
31;"technician";"married";"tertiary";"no";15;"no";"no";"unknown";2;"jun";389;1;-1;0;"unknown";"0"
54;"blue-collar";"married";"primary";"no";211;"no";"no";"cellular";25;"aug";160;6;-1;0;"unknown";"0"
40;"technician";"divorced";"secondary";"no";0;"no";"no";"cellular";29;"aug";299;3;-1;0;"unknown";"0"
39;"blue-collar";"married";"secondary";"no";281;"no";"no";"unknown";20;"jun";78;7;-1;0;"unknown";"0"
34;"blue-collar";"single";"secondary";"no";152;"yes";"no";"cellular";23;"jul";112;1;-1;0;"unknown";"0"
52;"technician";"married";"tertiary";"no";1785;"no";"no";"cellular";10;"nov";133;3;89;1;"failure";"0"
43;"blue-collar";"married";"primary";"no";197;"yes";"no";"cellular";17;"nov";48;2;-1;0;"unknown";"0"
40;"management";"married";"tertiary";"no";20;"yes";"no";"unknown";19;"jun";106;2;-1;0;"unknown";"0"
41;"blue-collar";"married";"secondary";"no";-664;"yes";"yes";"cellular";13;"may";185;4;-1;0;"unknown";"0"
56;"technician";"married";"secondary";"no";225;"yes";"no";"unknown";12;"jun";71;12;-1;0;"unknown";"0"
39;"blue-collar";"married";"primary";"no";2003;"yes";"no";"unknown";21;"may";229;2;-1;0;"unknown";"0"
21;"student";"single";"primary";"no";1596;"no";"no";"cellular";26;"aug";115;1;93;2;"failure";"0"
50;"services";"married";"secondary";"no";1;"no";"no";"telephone";11;"aug";80;10;-1;0;"unknown";"0"
32;"management";"married";"tertiary";"no";2172;"yes";"no";"cellular";22;"aug";306;4;-1;0;"unknown";"0"
30;"management";"single";"tertiary";"no";147;"no";"no";"cellular";9;"sep";234;1;100;1;"failure";"1"
38;"management";"married";"secondary";"no";0;"yes";"no";"unknown";27;"may";233;2;-1;0;"unknown";"0"
34;"technician";"married";"secondary";"no";-56;"yes";"no";"cellular";13;"may";197;2;-1;0;"unknown";"0"
44;"blue-collar";"married";"primary";"no";300;"yes";"no";"unknown";13;"may";297;3;-1;0;"unknown";"0"
31;"housemaid";"married";"primary";"no";25;"no";"no";"cellular";21;"aug";169;5;-1;0;"unknown";"0"
36;"entrepreneur";"divorced";"tertiary";"no";299;"yes";"no";"cellular";18;"nov";583;2;-1;0;"unknown";"0"
59;"management";"married";"tertiary";"no";5314;"no";"no";"cellular";20;"nov";116;2;-1;0;"unknown";"0"
29;"services";"single";"secondary";"no";0;"yes";"no";"unknown";20;"may";227;9;-1;0;"unknown";"0"
43;"blue-collar";"married";"secondary";"no";699;"yes";"yes";"cellular";20;"nov";1258;2;122;2;"other";"1"
51;"blue-collar";"married";"primary";"no";303;"yes";"no";"unknown";3;"jun";87;7;-1;0;"unknown";"0"
30;"management";"married";"tertiary";"no";604;"no";"no";"cellular";25;"aug";132;2;-1;0;"unknown";"0"
33;"technician";"married";"secondary";"no";0;"no";"no";"unknown";9;"may";120;1;-1;0;"unknown";"0"
31;"admin.";"single";"tertiary";"no";0;"no";"no";"cellular";17;"nov";173;1;-1;0;"unknown";"0"
34;"blue-collar";"married";"secondary";"no";205;"yes";"yes";"cellular";7;"jul";309;1;-1;0;"unknown";"0"
52;"unemployed";"married";"primary";"no";255;"no";"yes";"cellular";10;"jul";374;3;-1;0;"unknown";"0"
44;"blue-collar";"married";"secondary";"no";476;"no";"no";"cellular";14;"jul";173;6;-1;0;"unknown";"0"
36;"self-employed";"married";"tertiary";"no";328;"yes";"yes";"cellular";23;"jul";136;1;-1;0;"unknown";"0"
55;"management";"married";"tertiary";"no";0;"no";"no";"unknown";16;"jun";607;2;-1;0;"unknown";"0"
57;"retired";"married";"secondary";"no";523;"no";"yes";"cellular";2;"feb";49;6;-1;0;"unknown";"0"
41;"management";"married";"tertiary";"no";226;"no";"no";"cellular";28;"jan";227;1;-1;0;"unknown";"0"
35;"management";"single";"tertiary";"no";1756;"no";"no";"cellular";20;"aug";195;1;-1;0;"unknown";"1"
50;"blue-collar";"married";"primary";"no";2610;"yes";"yes";"unknown";20;"may";181;6;-1;0;"unknown";"0"
55;"admin.";"divorced";"unknown";"no";789;"yes";"no";"unknown";13;"may";434;2;-1;0;"unknown";"0"
35;"admin.";"married";"unknown";"no";1055;"no";"no";"cellular";2;"mar";59;2;-1;0;"unknown";"0"
33;"management";"single";"tertiary";"no";-61;"no";"no";"unknown";28;"may";50;2;-1;0;"unknown";"0"
35;"management";"married";"tertiary";"no";93;"no";"no";"cellular";4;"may";198;2;88;1;"other";"0"
35;"self-employed";"divorced";"secondary";"no";3443;"no";"no";"cellular";30;"jul";409;4;-1;0;"unknown";"0"
51;"housemaid";"married";"secondary";"no";2239;"no";"no";"cellular";27;"may";1576;1;-1;0;"unknown";"0"
26;"technician";"single";"secondary";"no";1256;"no";"no";"unknown";26;"may";404;1;-1;0;"unknown";"0"
46;"blue-collar";"married";"primary";"no";85;"yes";"no";"cellular";17;"apr";70;1;344;1;"failure";"0"
54;"entrepreneur";"married";"secondary";"no";0;"no";"no";"unknown";9;"jun";96;1;-1;0;"unknown";"0"
21;"technician";"single";"unknown";"no";360;"no";"no";"cellular";26;"may";131;2;-1;0;"unknown";"1"
45;"housemaid";"married";"tertiary";"no";40;"yes";"no";"cellular";2;"feb";68;1;-1;0;"unknown";"0"
36;"blue-collar";"divorced";"secondary";"no";107;"yes";"no";"cellular";31;"jul";134;2;-1;0;"unknown";"0"
65;"retired";"divorced";"secondary";"no";744;"no";"no";"cellular";5;"jul";182;1;-1;0;"unknown";"0"
26;"blue-collar";"single";"secondary";"no";96;"yes";"no";"unknown";12;"may";181;2;-1;0;"unknown";"0"
46;"services";"married";"secondary";"no";2420;"no";"no";"cellular";19;"nov";405;2;-1;0;"unknown";"0"
57;"management";"married";"tertiary";"no";3250;"no";"no";"cellular";20;"aug";162;3;-1;0;"unknown";"0"
48;"admin.";"married";"secondary";"no";257;"yes";"no";"telephone";8;"may";186;4;358;11;"failure";"0"
30;"services";"divorced";"secondary";"no";63;"yes";"no";"unknown";29;"may";96;5;-1;0;"unknown";"0"
46;"admin.";"married";"secondary";"no";3145;"yes";"no";"cellular";5;"may";28;1;-1;0;"unknown";"0"
28;"management";"married";"tertiary";"no";1480;"yes";"no";"cellular";18;"may";143;1;-1;0;"unknown";"0"
35;"admin.";"single";"secondary";"no";1721;"no";"no";"telephone";30;"jan";103;3;-1;0;"unknown";"0"
30;"technician";"married";"secondary";"no";-280;"yes";"no";"cellular";17;"apr";609;2;266;2;"failure";"0"
31;"technician";"single";"tertiary";"no";25;"no";"no";"cellular";26;"aug";265;16;-1;0;"unknown";"0"
23;"blue-collar";"single";"primary";"no";8627;"yes";"no";"cellular";15;"may";169;1;346;1;"failure";"0"
41;"unemployed";"divorced";"secondary";"no";271;"yes";"no";"unknown";19;"jun";196;2;-1;0;"unknown";"0"
47;"technician";"married";"secondary";"no";17206;"yes";"no";"cellular";19;"aug";125;4;-1;0;"unknown";"0"
55;"housemaid";"married";"secondary";"no";127;"yes";"no";"telephone";21;"jul";1130;8;-1;0;"unknown";"1"
44;"technician";"divorced";"secondary";"no";12;"no";"no";"cellular";11;"aug";295;3;-1;0;"unknown";"0"
38;"management";"married";"tertiary";"no";1074;"no";"no";"cellular";8;"aug";153;8;-1;0;"unknown";"0"
49;"technician";"single";"secondary";"no";-188;"yes";"yes";"cellular";17;"nov";454;1;-1;0;"unknown";"1"
27;"blue-collar";"single";"unknown";"no";-15;"yes";"yes";"cellular";15;"may";212;4;312;6;"other";"0"
57;"management";"married";"tertiary";"no";0;"yes";"yes";"unknown";20;"may";107;2;-1;0;"unknown";"0"
30;"services";"single";"tertiary";"no";1788;"no";"no";"cellular";4;"aug";288;1;181;2;"failure";"1"
35;"management";"single";"tertiary";"no";592;"no";"yes";"unknown";14;"may";192;1;-1;0;"unknown";"0"
41;"technician";"divorced";"secondary";"no";475;"yes";"no";"cellular";28;"aug";49;7;-1;0;"unknown";"0"
28;"blue-collar";"married";"secondary";"no";83;"yes";"no";"cellular";15;"may";224;1;-1;0;"unknown";"0"
41;"blue-collar";"married";"primary";"yes";76;"no";"yes";"cellular";10;"jul";439;1;-1;0;"unknown";"0"
37;"management";"single";"tertiary";"no";509;"yes";"no";"cellular";6;"may";133;1;-1;0;"unknown";"0"
25;"services";"single";"secondary";"no";32;"yes";"no";"unknown";16;"may";124;1;-1;0;"unknown";"0"
27;"blue-collar";"single";"secondary";"no";2752;"yes";"no";"cellular";18;"may";165;2;-1;0;"unknown";"0"
41;"management";"married";"secondary";"no";280;"yes";"no";"cellular";27;"feb";87;2;-1;0;"unknown";"1"
46;"blue-collar";"married";"secondary";"no";1109;"yes";"no";"cellular";19;"aug";221;12;-1;0;"unknown";"0"
28;"admin.";"married";"secondary";"no";-97;"yes";"no";"cellular";13;"may";129;1;-1;0;"unknown";"0"
23;"technician";"single";"secondary";"no";283;"yes";"no";"cellular";22;"sep";175;1;184;2;"success";"1"
36;"admin.";"divorced";"secondary";"no";543;"yes";"no";"cellular";11;"may";66;3;-1;0;"unknown";"0"
45;"unknown";"divorced";"unknown";"no";0;"no";"no";"cellular";21;"apr";278;3;-1;0;"unknown";"1"
32;"technician";"single";"tertiary";"no";418;"no";"yes";"cellular";14;"jul";138;3;-1;0;"unknown";"0"
38;"technician";"married";"secondary";"no";254;"yes";"no";"unknown";27;"may";359;6;-1;0;"unknown";"0"
26;"blue-collar";"single";"secondary";"no";8;"yes";"no";"cellular";13;"may";167;1;-1;0;"unknown";"0"
27;"blue-collar";"single";"secondary";"no";541;"yes";"no";"cellular";12;"may";341;1;-1;0;"unknown";"0"
36;"entrepreneur";"married";"tertiary";"no";0;"yes";"no";"cellular";9;"apr";339;1;-1;0;"unknown";"0"
39;"self-employed";"married";"tertiary";"no";-176;"yes";"no";"unknown";15;"may";156;13;-1;0;"unknown";"0"
38;"entrepreneur";"single";"tertiary";"no";-281;"yes";"no";"unknown";27;"may";85;16;-1;0;"unknown";"0"
28;"technician";"married";"secondary";"no";1180;"yes";"no";"unknown";29;"may";637;3;-1;0;"unknown";"0"
52;"admin.";"married";"secondary";"no";692;"yes";"no";"cellular";12;"aug";129;9;-1;0;"unknown";"0"
35;"technician";"married";"tertiary";"no";118;"no";"no";"cellular";6;"aug";358;2;-1;0;"unknown";"0"
30;"technician";"single";"secondary";"no";341;"no";"no";"unknown";23;"feb";20;1;-1;0;"unknown";"0"
44;"management";"divorced";"tertiary";"no";71;"yes";"no";"cellular";7;"aug";142;2;-1;0;"unknown";"0"
35;"technician";"single";"tertiary";"no";632;"no";"no";"cellular";7;"aug";141;1;-1;0;"unknown";"0"
30;"management";"single";"tertiary";"no";156;"yes";"no";"unknown";9;"jun";174;9;-1;0;"unknown";"0"
49;"admin.";"single";"secondary";"no";981;"yes";"no";"telephone";21;"nov";10;3;-1;0;"unknown";"0"
39;"blue-collar";"married";"unknown";"no";2952;"yes";"no";"unknown";12;"jun";307;2;-1;0;"unknown";"0"
47;"management";"single";"tertiary";"no";1187;"no";"no";"cellular";31;"jul";1739;7;-1;0;"unknown";"0"
33;"blue-collar";"single";"secondary";"no";1794;"yes";"no";"cellular";12;"may";360;1;173;1;"other";"0"
18;"student";"single";"unknown";"no";108;"no";"no";"cellular";8;"sep";169;1;-1;0;"unknown";"1"
41;"services";"married";"primary";"no";450;"yes";"no";"cellular";17;"apr";122;1;338;2;"failure";"0"
44;"management";"married";"tertiary";"no";677;"yes";"no";"unknown";12;"jun";130;2;-1;0;"unknown";"0"
22;"housemaid";"single";"secondary";"no";650;"yes";"no";"unknown";12;"may";181;4;-1;0;"unknown";"0"
48;"blue-collar";"married";"primary";"no";1778;"yes";"no";"telephone";8;"may";267;3;-1;0;"unknown";"0"
42;"technician";"divorced";"secondary";"no";0;"yes";"no";"unknown";30;"may";115;6;-1;0;"unknown";"0"
44;"admin.";"married";"secondary";"no";26;"yes";"no";"cellular";21;"jul";105;10;-1;0;"unknown";"0"
39;"self-employed";"married";"primary";"no";2165;"yes";"no";"cellular";18;"nov";213;1;-1;0;"unknown";"0"
25;"blue-collar";"single";"secondary";"no";1857;"yes";"no";"cellular";13;"jul";195;2;91;10;"success";"1"
34;"services";"single";"secondary";"no";258;"yes";"no";"unknown";4;"jun";131;2;-1;0;"unknown";"0"
32;"technician";"single";"secondary";"no";0;"no";"no";"cellular";21;"aug";126;2;-1;0;"unknown";"0"
30;"admin.";"single";"secondary";"no";873;"no";"no";"cellular";7;"oct";301;1;216;2;"failure";"0"
32;"services";"married";"secondary";"no";182;"no";"no";"cellular";5;"feb";277;1;169;2;"failure";"0"
33;"management";"married";"tertiary";"no";1;"yes";"yes";"cellular";21;"jul";551;8;-1;0;"unknown";"0"
33;"technician";"single";"tertiary";"no";1393;"yes";"no";"cellular";18;"jul";1127;3;-1;0;"unknown";"1"
33;"entrepreneur";"married";"tertiary";"no";-886;"yes";"yes";"cellular";25;"aug";103;6;-1;0;"unknown";"0"
31;"blue-collar";"married";"secondary";"no";1354;"yes";"yes";"cellular";17;"nov";222;2;-1;0;"unknown";"0"
40;"technician";"married";"secondary";"no";4441;"yes";"no";"cellular";20;"nov";153;2;183;2;"failure";"0"
35;"admin.";"single";"secondary";"no";57;"yes";"no";"cellular";18;"may";173;1;-1;0;"unknown";"0"
29;"self-employed";"single";"tertiary";"no";476;"yes";"no";"cellular";18;"may";427;1;-1;0;"unknown";"1"
36;"self-employed";"single";"tertiary";"no";351;"no";"no";"cellular";30;"apr";78;1;84;1;"failure";"0"
43;"housemaid";"married";"secondary";"no";5233;"no";"no";"unknown";18;"jun";108;2;-1;0;"unknown";"0"
27;"management";"single";"tertiary";"no";2849;"no";"no";"cellular";5;"feb";335;1;-1;0;"unknown";"0"
37;"services";"divorced";"secondary";"no";731;"yes";"no";"cellular";5;"may";160;1;-1;0;"unknown";"0"
37;"technician";"married";"secondary";"no";1142;"yes";"no";"cellular";17;"jul";309;2;-1;0;"unknown";"0"
52;"management";"married";"tertiary";"no";0;"no";"no";"cellular";12;"aug";106;2;-1;0;"unknown";"0"
40;"management";"married";"tertiary";"no";572;"no";"no";"cellular";2;"feb";133;3;5;2;"other";"0"
34;"technician";"single";"secondary";"no";124;"no";"no";"telephone";14;"aug";31;2;-1;0;"unknown";"0"
48;"technician";"single";"secondary";"no";329;"no";"no";"cellular";23;"jul";711;1;-1;0;"unknown";"0"
40;"admin.";"married";"secondary";"no";0;"no";"no";"cellular";28;"jul";496;2;182;11;"success";"1"
50;"blue-collar";"married";"secondary";"no";289;"no";"no";"unknown";6;"jun";73;1;-1;0;"unknown";"0"
36;"management";"married";"tertiary";"no";753;"no";"no";"cellular";26;"may";71;5;40;4;"failure";"0"
35;"management";"married";"tertiary";"no";-126;"no";"no";"cellular";22;"aug";82;2;-1;0;"unknown";"0"
18;"student";"single";"primary";"no";608;"no";"no";"cellular";13;"nov";210;1;93;1;"success";"1"
26;"technician";"married";"tertiary";"no";2026;"no";"no";"cellular";22;"may";43;1;-1;0;"unknown";"0"
26;"blue-collar";"single";"secondary";"no";311;"yes";"no";"cellular";7;"may";798;2;-1;0;"unknown";"1"
56;"retired";"married";"secondary";"no";5879;"no";"no";"unknown";20;"jun";237;3;-1;0;"unknown";"0"
57;"management";"married";"secondary";"no";2155;"no";"yes";"cellular";11;"aug";82;2;-1;0;"unknown";"0"
53;"blue-collar";"married";"secondary";"no";148;"yes";"no";"cellular";7;"may";66;1;359;1;"failure";"0"
